,date,actual_data,lstm_predicted_data
145,2024-02-02 08:00:00,1.1286544369999998,1.127531
146,2024-02-02 12:00:00,1.1278406505999998,1.127475
147,2024-02-02 16:00:00,1.1277424349999998,1.1274283
148,2024-02-02 20:00:00,1.1276662677999998,1.1273925
149,2024-02-04 20:00:00,1.1276131511999998,1.1273676
150,2024-02-05 00:00:00,1.1276081401999998,1.1273485
151,2024-02-05 04:00:00,1.1276191644,1.1273373
152,2024-02-05 08:00:00,1.1273646056,1.1273329
153,2024-02-05 12:00:00,1.1270679543999997,1.127343
154,2024-02-05 16:00:00,1.1272453437999999,1.1273657
155,2024-02-05 20:00:00,1.1272263019999997,1.1273975
156,2024-02-06 00:00:00,1.1272553657999997,1.1274291
157,2024-02-06 04:00:00,1.1273335373999998,1.1274598
158,2024-02-06 08:00:00,1.127201247,1.1274945
159,2024-02-06 12:00:00,1.1272483504,1.127528
160,2024-02-06 16:00:00,1.1273094845999998,1.1275615
161,2024-02-06 20:00:00,1.1273826452,1.1275928
162,2024-02-07 00:00:00,1.1274046935999997,1.1276246
163,2024-02-07 04:00:00,1.1275419949999999,1.127652
164,2024-02-07 08:00:00,1.1275259597999998,1.1276783
165,2024-02-07 12:00:00,1.1273826452,1.1277003
166,2024-02-07 16:00:00,1.1275359818,1.1277148
167,2024-02-07 20:00:00,1.1275710587999999,1.1277276
168,2024-02-08 00:00:00,1.1276402105999999,1.1277376
169,2024-02-08 04:00:00,1.1276171599999998,1.1277425
170,2024-02-08 08:00:00,1.1274457837999998,1.1277443
171,2024-02-08 12:00:00,1.1274277441999998,1.127755
172,2024-02-08 16:00:00,1.1275640433999998,1.1277806
173,2024-02-08 20:00:00,1.1275931071999998,1.127809
174,2024-02-09 00:00:00,1.1275249576,1.12784
175,2024-02-09 04:00:00,1.1276181621999999,1.1278744
176,2024-02-09 08:00:00,1.1275329751999998,1.1279066
177,2024-02-09 12:00:00,1.1276802985999999,1.1279316
178,2024-02-09 16:00:00,1.1276422149999998,1.1279529
179,2024-02-09 20:00:00,1.1276382061999999,1.1279749
