date,actual_data,lstm_predicted_data
2024-01-09 16:00:00,1.1290723543999999,1.1290723543999999
2024-01-09 20:00:00,1.1291374974,1.1291374974
2024-01-10 00:00:00,1.1291124423999999,1.1291124423999999
2024-01-10 04:00:00,1.1290803719999998,1.1290803719999998
2024-01-10 08:00:00,1.1292798097999999,1.1292798097999999
2024-01-10 12:00:00,1.1294942805999997,1.1294942805999997
2024-01-10 16:00:00,1.1295243465999998,1.1295243465999998
2024-01-10 20:00:00,1.129561428,1.129561428
2024-01-11 00:00:00,1.1296245665999998,1.1296245665999998
2024-01-11 04:00:00,1.1296095335999998,1.1296095335999998
2024-01-11 08:00:00,1.1296065269999997,1.1296065269999997
2024-01-11 12:00:00,1.1292848208,1.1292848208
2024-01-11 16:00:00,1.1296406018,1.1296406018
2024-01-11 20:00:00,1.1296456127999999,1.1296456127999999
2024-01-12 00:00:00,1.1295975071999997,1.1295975071999997
2024-01-12 04:00:00,1.1294872651999999,1.1294872651999999
2024-01-12 08:00:00,1.1293168912,1.1293168912
2024-01-12 12:00:00,1.1294822541999998,1.1294822541999998
2024-01-12 16:00:00,1.1293800297999999,1.1293800297999999
2024-01-12 20:00:00,1.1293038625999998,1.1293038625999998
2024-01-14 20:00:00,1.1292717921999997,1.1292717921999997
2024-01-15 00:00:00,1.1294642145999998,1.1294642145999998
2024-01-15 04:00:00,1.1293539726,1.1293539726
2024-01-15 08:00:00,1.1292737966,1.1292737966
2024-01-15 12:00:00,1.1293168912,1.1293168912
2024-01-15 16:00:00,1.1293249087999997,1.1293249087999997
2024-01-15 20:00:00,1.1292697878,1.1292697878
2024-01-16 00:00:00,1.1290092157999998,1.1290092157999998
2024-01-16 04:00:00,1.1290042047999997,1.1290042047999997
2024-01-16 08:00:00,1.1287416283999998,1.1287416283999998
2024-01-16 12:00:00,1.1286764854,1.1286764854
2024-01-16 16:00:00,1.1285552192,1.1285552192
2024-01-16 20:00:00,1.1286033247999998,1.1286033247999998
2024-01-17 00:00:00,1.1284820585999997,1.1284820585999997
2024-01-17 04:00:00,1.1285201421999997,1.1285201421999997
2024-01-17 08:00:00,1.128604327,1.128604327
2024-01-17 12:00:00,1.1283086779999998,1.1283086779999998
2024-01-17 16:00:00,1.1285572235999999,1.1285572235999999
2024-01-17 20:00:00,1.1286794919999998,1.1286794919999998
2024-01-18 00:00:00,1.1287736988,1.1287736988
2024-01-18 04:00:00,1.1287005382,1.1287005382
2024-01-18 08:00:00,1.1287105601999998,1.1287105601999998
2024-01-18 12:00:00,1.1283397461999998,1.1283397461999998
2024-01-18 16:00:00,1.1284359574,1.1284359574
2024-01-18 20:00:00,1.1286183577999997,1.1286183577999997
2024-01-19 00:00:00,1.1287085557999998,1.1287085557999998
2024-01-19 04:00:00,1.1286133468,1.1286133468
2024-01-19 08:00:00,1.1286925205999998,1.1286925205999998
2024-01-19 12:00:00,1.128644415,1.128644415
2024-01-19 16:00:00,1.1287416283999998,1.1287416283999998
2024-01-19 20:00:00,1.1287797119999998,1.1287797119999998
2024-01-21 20:00:00,1.1287396239999998,1.1287396239999998
2024-01-22 00:00:00,1.1288388418,1.1288388418
2024-01-22 04:00:00,1.1287967493999997,1.1287967493999997
2024-01-22 08:00:00,1.1287175755999999,1.1287175755999999
2024-01-22 12:00:00,1.1286714744,1.1286714744
2024-01-22 16:00:00,1.1286664633999999,1.1286664633999999
2024-01-22 20:00:00,1.1285912983999997,1.1285912983999997
2024-01-23 00:00:00,1.1287466393999999,1.1287466393999999
2024-01-23 04:00:00,1.1289029825999999,1.1289029825999999
2024-01-23 08:00:00,1.1284820585999997,1.1284820585999997
2024-01-23 12:00:00,1.1281262775999998,1.1281262775999998
2024-01-23 16:00:00,1.1282695922,1.1282695922
2024-01-23 20:00:00,1.1283908584,1.1283908584
2024-01-24 00:00:00,1.1284078958,1.1284078958
2024-01-24 04:00:00,1.1285512104,1.1285512104
2024-01-24 08:00:00,1.1287466393999999,1.1287466393999999
2024-01-24 12:00:00,1.1288268153999998,1.1288268153999998
2024-01-24 16:00:00,1.1287025426,1.1287025426
2024-01-24 20:00:00,1.128629382,1.128629382
2024-01-25 00:00:00,1.1285973115999999,1.1285973115999999
2024-01-25 04:00:00,1.1286975315999999,1.1286975315999999
2024-01-25 08:00:00,1.1287676856,1.1287676856
2024-01-25 12:00:00,1.1281352973999998,1.1281352973999998
2024-01-25 16:00:00,1.1281773897999998,1.1281773897999998
2024-01-25 20:00:00,1.1282725988,1.1282725988
2024-01-26 00:00:00,1.1282675878,1.1282675878
2024-01-26 04:00:00,1.1280120267999998,1.1280120267999998
2024-01-26 08:00:00,1.128564239,1.128564239
2024-01-26 12:00:00,1.1284600102,1.1284600102
2024-01-26 16:00:00,1.1283998782,1.1283998782
2024-01-26 20:00:00,1.1283227087999999,1.1283227087999999
2024-01-28 20:00:00,1.1282405283999999,1.1282405283999999
2024-01-29 00:00:00,1.1282695922,1.1282695922
2024-01-29 04:00:00,1.1281894162,1.1281894162
2024-01-29 08:00:00,1.1280461015999999,1.1280461015999999
2024-01-29 12:00:00,1.1277895383999998,1.1277895383999998
2024-01-29 16:00:00,1.1280070157999997,1.1280070157999997
2024-01-29 20:00:00,1.1281543392,1.1281543392
2024-01-30 00:00:00,1.1281232709999998,1.1281232709999998
2024-01-30 04:00:00,1.1280450993999998,1.1280450993999998
2024-01-30 08:00:00,1.1282375217999998,1.1282375217999998
2024-01-30 12:00:00,1.1281874118,1.1281874118
2024-01-30 16:00:00,1.1282776097999998,1.1282776097999998
2024-01-30 20:00:00,1.1282465415999998,1.1282465415999998
2024-01-31 00:00:00,1.1280040091999999,1.1280040091999999
2024-01-31 04:00:00,1.127977952,1.127977952
2024-01-31 08:00:00,1.1282074558,1.1282074558
2024-01-31 12:00:00,1.1284319485999998,1.1284319485999998
2024-01-31 16:00:00,1.1282214866,1.1282214866
2024-01-31 20:00:00,1.1278566857999999,1.1278566857999999
2024-02-01 00:00:00,1.1279338552,1.1279338552
2024-02-01 04:00:00,1.1277494503999999,1.1277494503999999
2024-02-01 08:00:00,1.1279007825999998,1.1279007825999998
2024-02-01 12:00:00,1.1280821808,1.1280821808
2024-02-01 16:00:00,1.1285371795999999,1.1285371795999999
2024-02-01 20:00:00,1.1285612323999998,1.1285612323999998
2024-02-02 00:00:00,1.1285862873999999,1.1285862873999999
2024-02-02 04:00:00,1.1286273775999998,1.1286273775999998
2024-02-02 08:00:00,1.1286544369999998,1.1286544369999998
2024-02-02 12:00:00,1.1278406505999998,1.1278406505999998
2024-02-02 16:00:00,1.1277424349999998,1.1277424349999998
2024-02-02 20:00:00,1.1276662677999998,1.1276662677999998
2024-02-04 20:00:00,1.1276131511999998,1.1276131511999998
2024-02-05 00:00:00,1.1276081401999998,1.1276081401999998
2024-02-05 04:00:00,1.1276191644,1.1276191644
2024-02-05 08:00:00,1.1273646056,1.1273646056
2024-02-05 12:00:00,1.1270679543999997,1.1270679543999997
2024-02-05 16:00:00,1.1272453437999999,1.1272453437999999
2024-02-05 20:00:00,1.1272263019999997,1.1272263019999997
2024-02-06 00:00:00,1.1272553657999997,1.1272553657999997
2024-02-06 04:00:00,1.1273335373999998,1.1273335373999998
2024-02-06 08:00:00,1.127201247,1.127201247
2024-02-06 12:00:00,1.1272483504,1.1272483504
2024-02-06 16:00:00,1.1273094845999998,1.1273094845999998
2024-02-06 20:00:00,1.1273826452,1.1273826452
2024-02-07 00:00:00,1.1274046935999997,1.1274046935999997
2024-02-07 04:00:00,1.1275419949999999,1.1275419949999999
2024-02-07 08:00:00,1.1275259597999998,1.1275259597999998
2024-02-07 12:00:00,1.1273826452,1.1273826452
2024-02-07 16:00:00,1.1275359818,1.1275359818
2024-02-07 20:00:00,1.1275710587999999,1.1275710587999999
2024-02-08 00:00:00,1.1276402105999999,1.1276402105999999
2024-02-08 04:00:00,1.1276171599999998,1.1276171599999998
2024-02-08 08:00:00,1.1274457837999998,1.1274457837999998
2024-02-08 12:00:00,1.1274277441999998,1.1274277441999998
2024-02-08 16:00:00,1.1275640433999998,1.1275640433999998
2024-02-08 20:00:00,1.1275931071999998,1.1275931071999998
2024-02-09 00:00:00,1.1275249576,1.1275249576
2024-02-09 04:00:00,1.1276181621999999,1.1276181621999999
2024-02-09 08:00:00,1.1275329751999998,1.1275329751999998
2024-02-09 12:00:00,1.1276802985999999,1.1276802985999999
2024-02-09 16:00:00,1.1276422149999998,1.1276422149999998
2024-02-09 20:00:00,1.1276382061999999,1.1276382061999999
2024-02-11 20:00:00,1.1277965537999999,1.1277965537999999
2024-02-12 00:00:00,1.1277354195999998,1.1277354195999998
2024-02-12 04:00:00,1.1278486682,1.1278486682
2024-02-12 08:00:00,1.1275099245999998,1.1275099245999998
2024-02-12 12:00:00,1.1274908827999999,1.1274908827999999
2024-02-12 16:00:00,1.1275099245999998,1.1275099245999998
2024-02-12 20:00:00,1.1275339774,1.1275339774
2024-02-13 00:00:00,1.1274337573999997,1.1274337573999997
2024-02-13 04:00:00,1.1275289663999999,1.1275289663999999
2024-02-13 08:00:00,1.1275951115999998,1.1275951115999998
2024-02-13 12:00:00,1.1269817651999998,1.1269817651999998
2024-02-13 16:00:00,1.1268274263999998,1.1268274263999998
2024-02-13 20:00:00,1.1268985825999998,1.1268985825999998
2024-02-14 00:00:00,1.1269416771999998,1.1269416771999998
2024-02-14 04:00:00,1.1268905649999998,1.1268905649999998
2024-02-14 08:00:00,1.1268935716,1.1268935716
2024-02-14 12:00:00,1.1270278663999997,1.1270278663999997
2024-02-14 16:00:00,1.1270970182,1.1270970182
2024-02-14 20:00:00,1.1271351018,1.1271351018
2024-02-15 00:00:00,1.1270719631999997,1.1270719631999997
2024-02-15 04:00:00,1.1271441216,1.1271441216
2024-02-15 08:00:00,1.1271691765999998,1.1271691765999998
2024-02-15 12:00:00,1.1274277441999998,1.1274277441999998
2024-02-15 16:00:00,1.1275039113999998,1.1275039113999998
2024-02-15 20:00:00,1.1275429972,1.1275429972
2024-02-16 00:00:00,1.1274147155999998,1.1274147155999998
2024-02-16 04:00:00,1.1274227331999997,1.1274227331999997
2024-02-16 08:00:00,1.127592105,1.127592105
2024-02-16 12:00:00,1.1275239554,1.1275239554
2024-02-16 16:00:00,1.127587094,1.127587094
2024-02-16 20:00:00,1.1275660477999998,1.1275660477999998
2024-02-18 20:00:00,1.1276572479999998,1.1276572479999998
2024-02-19 00:00:00,1.1275710587999999,1.1275710587999999
2024-02-19 04:00:00,1.1276432172,1.1276432172
2024-02-19 08:00:00,1.127587094,1.127587094
2024-02-19 12:00:00,1.1274908827999999,1.1274908827999999
2024-02-19 16:00:00,1.1276001225999999,1.1276001225999999
2024-02-19 20:00:00,1.1275710587999999,1.1275710587999999
2024-02-20 00:00:00,1.1274948915999998,1.1274948915999998
2024-02-20 04:00:00,1.1275139333999997,1.1275139333999997
2024-02-20 08:00:00,1.1278005625999998,1.1278005625999998
2024-02-20 12:00:00,1.1280440971999999,1.1280440971999999
2024-02-20 16:00:00,1.1278817408,1.1278817408
2024-02-20 20:00:00,1.1279158156,1.1279158156
2024-02-21 00:00:00,1.1279959916,1.1279959916
2024-02-21 04:00:00,1.1279248354,1.1279248354
2024-02-21 08:00:00,1.1278075779999999,1.1278075779999999
2024-02-21 12:00:00,1.1278687122,1.1278687122
2024-02-21 16:00:00,1.1279829629999998,1.1279829629999998
2024-02-21 20:00:00,1.1280200444,1.1280200444
2024-02-22 00:00:00,1.1280751653999999,1.1280751653999999
2024-02-22 04:00:00,1.1283497681999999,1.1283497681999999
2024-02-22 08:00:00,1.1283918605999999,1.1283918605999999
2024-02-22 12:00:00,1.1279198244,1.1279198244
2024-02-22 16:00:00,1.1280410906,1.1280410906
2024-02-22 20:00:00,1.1280711566,1.1280711566
2024-02-23 00:00:00,1.1280701544,1.1280701544
2024-02-23 04:00:00,1.1281122468,1.1281122468
2024-02-23 08:00:00,1.1280891962,1.1280891962
2024-02-23 12:00:00,1.1280240531999999,1.1280240531999999
2024-02-23 16:00:00,1.1280471038,1.1280471038
2024-02-23 20:00:00,1.1279919827999998,1.1279919827999998
2024-02-25 20:00:00,1.1280080179999998,1.1280080179999998
2024-02-26 00:00:00,1.1280030069999998,1.1280030069999998
2024-02-26 04:00:00,1.1281393061999998,1.1281393061999998
2024-02-26 08:00:00,1.1283377418,1.1283377418
2024-02-26 12:00:00,1.1283277197999997,1.1283277197999997
2024-02-26 16:00:00,1.1282806163999999,1.1282806163999999
2024-02-26 20:00:00,1.1283217065999998,1.1283217065999998
2024-02-27 00:00:00,1.1283467615999998,1.1283467615999998
2024-02-27 04:00:00,1.1283788319999999,1.1283788319999999
2024-02-27 08:00:00,1.1283948672,1.1283948672
2024-02-27 12:00:00,1.1282876318,1.1282876318
2024-02-27 16:00:00,1.1282605723999999,1.1282605723999999
2024-02-27 20:00:00,1.1282285019999998,1.1282285019999998
2024-02-28 00:00:00,1.1281613545999998,1.1281613545999998
2024-02-28 04:00:00,1.1280501103999998,1.1280501103999998
2024-02-28 08:00:00,1.1279719387999998,1.1279719387999998
2024-02-28 12:00:00,1.1281613545999998,1.1281613545999998
2024-02-28 16:00:00,1.1281543392,1.1281543392
2024-02-28 20:00:00,1.1282014426,1.1282014426
2024-02-29 00:00:00,1.1281874118,1.1281874118
2024-02-29 04:00:00,1.1281062335999998,1.1281062335999998
2024-02-29 08:00:00,1.1281613545999998,1.1281613545999998
2024-02-29 12:00:00,1.1280420928,1.1280420928
2024-02-29 16:00:00,1.1278426549999998,1.1278426549999998
2024-02-29 20:00:00,1.127872721,1.127872721
2024-03-01 00:00:00,1.1279859695999999,1.1279859695999999
2024-03-01 04:00:00,1.127942875,1.127942875
2024-03-01 08:00:00,1.1280050114,1.1280050114
2024-03-01 12:00:00,1.1281683699999998,1.1281683699999998
2024-03-01 16:00:00,1.1282305064,1.1282305064
2024-03-01 20:00:00,1.1281864095999998,1.1281864095999998
2024-03-03 20:00:00,1.1282345152,1.1282345152
2024-03-04 00:00:00,1.1282565635999997,1.1282565635999997
2024-03-04 04:00:00,1.1283557813999998,1.1283557813999998
2024-03-04 08:00:00,1.1283808363999999,1.1283808363999999
2024-03-04 12:00:00,1.1284509904,1.1284509904
2024-03-04 16:00:00,1.1283838429999997,1.1283838429999997
2024-03-04 20:00:00,1.1283597901999998,1.1283597901999998
2024-03-05 00:00:00,1.1283597901999998,1.1283597901999998
2024-03-05 04:00:00,1.1282816186,1.1282816186
2024-03-05 08:00:00,1.1283166956,1.1283166956
2024-03-05 12:00:00,1.1285331708,1.1285331708
2024-03-05 16:00:00,1.1283467615999998,1.1283467615999998
2024-03-05 20:00:00,1.1283738209999998,1.1283738209999998
2024-03-06 00:00:00,1.1283257154,1.1283257154
2024-03-06 04:00:00,1.1284379617999998,1.1284379617999998
2024-03-06 08:00:00,1.1285762653999998,1.1285762653999998
2024-03-06 12:00:00,1.1288719144,1.1288719144
2024-03-06 16:00:00,1.1287877295999997,1.1287877295999997
2024-03-06 20:00:00,1.1288147889999998,1.1288147889999998
2024-03-07 00:00:00,1.1288258131999998,1.1288258131999998
2024-03-07 04:00:00,1.1287566614,1.1287566614
2024-03-07 08:00:00,1.1287586658,1.1287586658
2024-03-07 12:00:00,1.1291194578,1.1291194578
2024-03-07 16:00:00,1.1292888295999999,1.1292888295999999
2024-03-07 20:00:00,1.1293299198,1.1293299198
2024-03-08 00:00:00,1.1292938406,1.1292938406
2024-03-08 04:00:00,1.1291565391999998,1.1291565391999998
2024-03-08 08:00:00,1.1291655589999998,1.1291655589999998
2024-03-08 12:00:00,1.1294301398,1.1294301398
2024-03-08 16:00:00,1.1292367151999998,1.1292367151999998
2024-03-08 20:00:00,1.1291685656,1.1291685656
2024-03-10 20:00:00,1.1292467372,1.1292467372
2024-03-11 00:00:00,1.1292327063999998,1.1292327063999998
2024-03-11 04:00:00,1.1292417261999999,1.1292417261999999
2024-03-11 08:00:00,1.1292497437999998,1.1292497437999998
2024-03-11 12:00:00,1.1290923983999999,1.1290923983999999
2024-03-11 16:00:00,1.1290813741999999,1.1290813741999999
2024-03-11 20:00:00,1.1291244688,1.1291244688
2024-03-12 00:00:00,1.1291835985999998,1.1291835985999998
2024-03-12 04:00:00,1.1291395018,1.1291395018
2024-03-12 08:00:00,1.1291555369999997,1.1291555369999997
2024-03-12 12:00:00,1.1289961871999998,1.1289961871999998
2024-03-12 16:00:00,1.1290773654,1.1290773654
2024-03-12 20:00:00,1.1290873873999998,1.1290873873999998
2024-03-13 00:00:00,1.1290984115999998,1.1290984115999998
2024-03-13 04:00:00,1.1290873873999998,1.1290873873999998
2024-03-13 08:00:00,1.129240724,1.129240724
2024-03-13 12:00:00,1.129255757,1.129255757
2024-03-13 16:00:00,1.1292928383999998,1.1292928383999998
2024-03-13 20:00:00,1.1293509659999998,1.1293509659999998
2024-03-14 00:00:00,1.1292427284,1.1292427284
2024-03-14 04:00:00,1.1291725743999999,1.1291725743999999
2024-03-14 08:00:00,1.1292347107999998,1.1292347107999998
2024-03-14 12:00:00,1.1286955271999999,1.1286955271999999
2024-03-14 16:00:00,1.128729602,1.128729602
2024-03-14 20:00:00,1.1286464193999999,1.1286464193999999
2024-03-15 00:00:00,1.1285882917999999,1.1285882917999999
2024-03-15 04:00:00,1.1286273775999998,1.1286273775999998
2024-03-15 08:00:00,1.1287546569999998,1.1287546569999998
2024-03-15 12:00:00,1.1286955271999999,1.1286955271999999
2024-03-15 16:00:00,1.1287115624,1.1287115624
2024-03-15 20:00:00,1.1286885117999998,1.1286885117999998
2024-03-17 20:00:00,1.1286544369999998,1.1286544369999998
2024-03-18 00:00:00,1.1286734788,1.1286734788
2024-03-18 04:00:00,1.1287436327999998,1.1287436327999998
2024-03-18 08:00:00,1.1288438527999998,1.1288438527999998
2024-03-18 12:00:00,1.1286724765999998,1.1286724765999998
2024-03-18 16:00:00,1.1285121245999998,1.1285121245999998
2024-03-18 20:00:00,1.1285512104,1.1285512104
2024-03-19 00:00:00,1.1285572235999999,1.1285572235999999
2024-03-19 04:00:00,1.1283658033999997,1.1283658033999997
2024-03-19 08:00:00,1.1283217065999998,1.1283217065999998
2024-03-19 12:00:00,1.1284028847999998,1.1284028847999998
2024-03-19 16:00:00,1.1284670255999998,1.1284670255999998
2024-03-19 20:00:00,1.1284349552,1.1284349552
2024-03-20 00:00:00,1.1285181377999998,1.1285181377999998
2024-03-20 04:00:00,1.128474041,1.128474041
2024-03-20 08:00:00,1.1282435349999997,1.1282435349999997
2024-03-20 12:00:00,1.1283648011999998,1.1283648011999998
2024-03-20 16:00:00,1.1290292598,1.1290292598
2024-03-20 20:00:00,1.1291936206,1.1291936206
2024-03-21 00:00:00,1.1291705699999999,1.1291705699999999
2024-03-21 04:00:00,1.1291074313999998,1.1291074313999998
2024-03-21 08:00:00,1.1289160111999998,1.1289160111999998
2024-03-21 12:00:00,1.1284229287999998,1.1284229287999998
2024-03-21 16:00:00,1.1283858474,1.1283858474
2024-03-21 20:00:00,1.1284369596,1.1284369596
2024-03-22 00:00:00,1.1281974337999998,1.1281974337999998
2024-03-22 04:00:00,1.1280641411999999,1.1280641411999999
2024-03-22 08:00:00,1.127977952,1.127977952
2024-03-22 12:00:00,1.1279759476,1.1279759476
2024-03-22 16:00:00,1.1278737231999998,1.1278737231999998
2024-03-22 20:00:00,1.1278827429999998,1.1278827429999998
2024-03-24 20:00:00,1.1278887561999997,1.1278887561999997
2024-03-25 00:00:00,1.127952897,1.127952897
2024-03-25 04:00:00,1.1279549013999999,1.1279549013999999
2024-03-25 08:00:00,1.1281022247999997,1.1281022247999997
2024-03-25 12:00:00,1.1281844051999999,1.1281844051999999
2024-03-25 16:00:00,1.1282094602,1.1282094602
2024-03-25 20:00:00,1.1281884139999998,1.1281884139999998
2024-03-26 00:00:00,1.1281854073999997,1.1281854073999997
2024-03-26 04:00:00,1.1282405283999999,1.1282405283999999
2024-03-26 08:00:00,1.1283868495999998,1.1283868495999998
2024-03-26 12:00:00,1.1280992181999998,1.1280992181999998
2024-03-26 16:00:00,1.1281042291999999,1.1281042291999999
2024-03-26 20:00:00,1.1281433149999998,1.1281433149999998
2024-03-27 00:00:00,1.1280791742,1.1280791742
2024-03-27 04:00:00,1.1280801764,1.1280801764
2024-03-27 08:00:00,1.1280270597999997,1.1280270597999997
2024-03-27 12:00:00,1.1280210465999998,1.1280210465999998
2024-03-27 16:00:00,1.128088194,1.128088194
2024-03-27 20:00:00,1.1279408705999998,1.1279408705999998
2024-03-28 00:00:00,1.1280340751999998,1.1280340751999998
2024-03-28 04:00:00,1.1278246154,1.1278246154
2024-03-28 08:00:00,1.1276562458,1.1276562458
2024-03-28 12:00:00,1.1278306286,1.1278306286
2024-03-28 16:00:00,1.1276963338,1.1276963338
2024-03-28 20:00:00,1.1277284041999998,1.1277284041999998
2024-03-29 00:00:00,1.1275600345999999,1.1275600345999999
2024-03-29 04:00:00,1.1274968959999998,1.1274968959999998
2024-03-29 08:00:00,1.1276843074,1.1276843074
2024-03-29 12:00:00,1.1277364217999999,1.1277364217999999
2024-03-29 16:00:00,1.1277213888,1.1277213888
2024-03-29 20:00:00,1.1277153755999998,1.1277153755999998
2024-03-31 20:00:00,1.1277474459999999,1.1277474459999999
2024-04-01 00:00:00,1.1277203865999998,1.1277203865999998
2024-04-01 04:00:00,1.1276762898,1.1276762898
2024-04-01 08:00:00,1.1276562458,1.1276562458
2024-04-01 12:00:00,1.1271421171999998,1.1271421171999998
2024-04-01 16:00:00,1.1272343195999999,1.1272343195999999
2024-04-01 20:00:00,1.1271882184,1.1271882184
2024-04-02 00:00:00,1.1271160599999999,1.1271160599999999
2024-04-02 04:00:00,1.1272343195999999,1.1272343195999999
2024-04-02 08:00:00,1.127331533,1.127331533
2024-04-02 12:00:00,1.1275059157999998,1.1275059157999998
2024-04-02 16:00:00,1.1274968959999998,1.1274968959999998
2024-04-02 20:00:00,1.1274958938,1.1274958938
2024-04-03 00:00:00,1.1275890983999999,1.1275890983999999
2024-04-03 04:00:00,1.1275219509999999,1.1275219509999999
2024-04-03 08:00:00,1.1276552435999998,1.1276552435999998
2024-04-03 12:00:00,1.1280841851999999,1.1280841851999999
2024-04-03 16:00:00,1.1281523347999998,1.1281523347999998
2024-04-03 20:00:00,1.128198436,1.128198436
2024-04-04 00:00:00,1.1282435349999997,1.1282435349999997
2024-04-04 04:00:00,1.1283898561999999,1.1283898561999999
2024-04-04 08:00:00,1.1283457593999997,1.1283457593999997
2024-04-04 12:00:00,1.1284670255999998,1.1284670255999998
2024-04-04 16:00:00,1.1281543392,1.1281543392
2024-04-04 20:00:00,1.1281824007999999,1.1281824007999999
2024-04-05 00:00:00,1.1280851874,1.1280851874
2024-04-05 04:00:00,1.1282094602,1.1282094602
2024-04-05 08:00:00,1.1281673677999997,1.1281673677999997
2024-04-05 12:00:00,1.1282204844,1.1282204844
2024-04-05 16:00:00,1.1281723787999998,1.1281723787999998
2024-04-05 20:00:00,1.1281703743999998,1.1281703743999998
2024-04-07 20:00:00,1.1281152533999999,1.1281152533999999
2024-04-08 00:00:00,1.1281513326,1.1281513326
2024-04-08 04:00:00,1.1281403084,1.1281403084
2024-04-08 08:00:00,1.1280551213999999,1.1280551213999999
2024-04-08 12:00:00,1.1283447571999998,1.1283447571999998
2024-04-08 16:00:00,1.1283858474,1.1283858474
2024-04-08 20:00:00,1.1284389639999999,1.1284389639999999
2024-04-09 00:00:00,1.1283718165999999,1.1283718165999999
2024-04-09 04:00:00,1.1283497681999999,1.1283497681999999
2024-04-09 08:00:00,1.1284319485999998,1.1284319485999998
2024-04-09 12:00:00,1.1283748231999997,1.1283748231999997
2024-04-09 16:00:00,1.1283848452,1.1283848452
2024-04-09 20:00:00,1.1284068935999998,1.1284068935999998
2024-04-10 00:00:00,1.1283477638,1.1283477638
2024-04-10 04:00:00,1.1283718165999999,1.1283718165999999
2024-04-10 08:00:00,1.1283748231999997,1.1283748231999997
2024-04-10 12:00:00,1.1271822051999998,1.1271822051999998
2024-04-10 16:00:00,1.1272543635999999,1.1272543635999999
2024-04-10 20:00:00,1.1272263019999997,1.1272263019999997
2024-04-11 00:00:00,1.1272623811999998,1.1272623811999998
2024-04-11 04:00:00,1.1272463459999997,1.1272463459999997
2024-04-11 08:00:00,1.127101027,1.127101027
2024-04-11 12:00:00,1.127025862,1.127025862
2024-04-11 16:00:00,1.1271040335999998,1.1271040335999998
2024-04-11 20:00:00,1.1270759719999999,1.1270759719999999
2024-04-12 00:00:00,1.1269857739999998,1.1269857739999998
2024-04-12 04:00:00,1.1266570524,1.1266570524
2024-04-12 08:00:00,1.1263233197999998,1.1263233197999998
2024-04-12 12:00:00,1.1262812273999998,1.1262812273999998
2024-04-12 16:00:00,1.1261960403999998,1.1261960403999998
2024-04-12 20:00:00,1.1261990469999998,1.1261990469999998
2024-04-14 20:00:00,1.126274212,1.126274212
2024-04-15 00:00:00,1.1263333417999999,1.1263333417999999
2024-04-15 04:00:00,1.1263954781999999,1.1263954781999999
2024-04-15 08:00:00,1.1263624055999997,1.1263624055999997
2024-04-15 12:00:00,1.1262481547999998,1.1262481547999998
2024-04-15 16:00:00,1.1260777807999998,1.1260777807999998
2024-04-15 20:00:00,1.1260607433999998,1.1260607433999998
2024-04-16 00:00:00,1.1259264485999998,1.1259264485999998
2024-04-16 04:00:00,1.1259915915999998,1.1259915915999998
2024-04-16 08:00:00,1.1262381327999997,1.1262381327999997
2024-04-16 12:00:00,1.1260918115999998,1.1260918115999998
2024-04-16 16:00:00,1.1260326817999997,1.1260326817999997
2024-04-16 20:00:00,1.1260236619999997,1.1260236619999997
